X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-8.819999e-06,2.000000e-09
0,-4.00e-03,7.40e+00,
1,-4.00e-03,7.60e+00,
2,-4.00e-03,7.60e+00,
3,-4.00e-03,7.60e+00,
4,-4.00e-03,7.60e+00,
5,-4.00e-03,7.60e+00,
6,-8.00e-03,7.60e+00,
7,-4.00e-03,7.80e+00,
8,-4.00e-03,7.80e+00,
9,-4.00e-03,7.80e+00,
10,-4.00e-03,7.80e+00,
11,-4.00e-03,7.80e+00,
12,-4.00e-03,7.80e+00,
13,-4.00e-03,7.80e+00,
14,-4.00e-03,8.00e+00,
15,-4.00e-03,8.00e+00,
16,-4.00e-03,8.00e+00,
17,-4.00e-03,8.00e+00,
18,-4.00e-03,8.20e+00,
19,-4.00e-03,8.20e+00,
20,-4.00e-03,8.20e+00,
21,-4.00e-03,8.20e+00,
22,-4.00e-03,8.40e+00,
23,-8.00e-03,8.40e+00,
24,-4.00e-03,8.40e+00,
25,-4.00e-03,8.40e+00,
26,-4.00e-03,8.40e+00,
27,-4.00e-03,8.40e+00,
28,-4.00e-03,8.60e+00,
29,-8.00e-03,8.60e+00,
30,-4.00e-03,8.60e+00,
31,-4.00e-03,8.60e+00,
32,-4.00e-03,9.00e+00,
33,-4.00e-03,9.00e+00,
34,-4.00e-03,9.00e+00,
35,-4.00e-03,9.00e+00,
36,-4.00e-03,9.00e+00,
37,-4.00e-03,9.00e+00,
38,-4.00e-03,9.20e+00,
39,-4.00e-03,9.20e+00,
40,-4.00e-03,9.20e+00,
41,-4.00e-03,9.40e+00,
42,-4.00e-03,9.40e+00,
43,-4.00e-03,9.40e+00,
44,-4.00e-03,9.40e+00,
45,-4.00e-03,9.40e+00,
46,-4.00e-03,9.60e+00,
47,-4.00e-03,9.60e+00,
48,-4.00e-03,9.60e+00,
49,-4.00e-03,9.80e+00,
50,-4.00e-03,9.80e+00,
51,-8.00e-03,9.80e+00,
52,-4.00e-03,1.00e+01,
53,-4.00e-03,9.80e+00,
54,-4.00e-03,1.00e+01,
55,-4.00e-03,1.00e+01,
56,-8.00e-03,1.00e+01,
57,-4.00e-03,1.02e+01,
58,-8.00e-03,1.02e+01,
59,-4.00e-03,1.04e+01,
60,-4.00e-03,1.04e+01,
61,-4.00e-03,1.04e+01,
62,-4.00e-03,1.04e+01,
63,-4.00e-03,1.04e+01,
64,-4.00e-03,1.06e+01,
65,-4.00e-03,1.06e+01,
