X,CH2,Start,Increment,
Sequence,Volt,-2.780000e-06,2.000000e-09
0,2.00e-01,
1,2.00e-01,
2,2.00e-01,
3,4.00e-01,
4,-3.89e-05,
5,2.00e-01,
6,2.00e-01,
7,2.00e-01,
8,-3.89e-05,
9,2.00e-01,
10,4.00e-01,
11,4.00e-01,
12,-3.89e-05,
13,2.00e-01,
14,2.00e-01,
15,4.00e-01,
16,2.00e-01,
17,2.00e-01,
18,4.00e-01,
19,4.00e-01,
20,2.00e-01,
21,2.00e-01,
22,2.00e-01,
23,4.00e-01,
24,2.00e-01,
25,2.00e-01,
26,2.00e-01,
27,2.00e-01,
28,2.00e-01,
29,2.00e-01,
30,2.00e-01,
31,4.00e-01,
32,2.00e-01,
33,2.00e-01,
34,2.00e-01,
35,4.00e-01,
36,2.00e-01,
37,2.00e-01,
38,2.00e-01,
39,4.00e-01,
40,2.00e-01,
41,2.00e-01,
42,2.00e-01,
43,4.00e-01,
44,2.00e-01,
45,2.00e-01,
46,4.00e-01,
47,2.00e-01,
48,2.00e-01,
49,4.00e-01,
50,2.00e-01,
51,4.00e-01,
52,-3.89e-05,
53,2.00e-01,
54,4.00e-01,
55,4.00e-01,
56,2.00e-01,
57,2.00e-01,
58,2.00e-01,
59,4.00e-01,
60,2.00e-01,
61,2.00e-01,
62,2.00e-01,
63,4.00e-01,
64,-3.89e-05,
65,2.00e-01,
66,2.00e-01,
67,4.00e-01,
68,2.00e-01,
69,2.00e-01,
70,2.00e-01,
71,4.00e-01,
72,2.00e-01,
73,2.00e-01,
74,2.00e-01,
75,4.00e-01,
76,-3.89e-05,
77,2.00e-01,
78,2.00e-01,
79,4.00e-01,
80,2.00e-01,
81,2.00e-01,
82,2.00e-01,
83,4.00e-01,
84,-3.89e-05,
85,2.00e-01,
86,2.00e-01,
87,2.00e-01,
88,2.00e-01,
89,2.00e-01,
90,2.00e-01,
91,2.00e-01,
92,2.00e-01,
93,2.00e-01,
94,4.00e-01,
95,4.00e-01,
96,2.00e-01,
97,2.00e-01,
98,4.00e-01,
99,2.00e-01,
100,2.00e-01,
101,2.00e-01,
102,2.00e-01,
103,4.00e-01,
104,2.00e-01,
105,2.00e-01,
106,2.00e-01,
107,4.00e-01,
108,2.00e-01,
109,2.00e-01,
110,4.00e-01,
111,4.00e-01,
112,2.00e-01,
113,4.00e-01,
114,4.00e-01,
115,4.00e-01,
116,2.00e-01,
117,2.00e-01,
118,4.00e-01,
119,2.00e-01,
120,2.00e-01,
121,2.00e-01,
122,2.00e-01,
123,4.00e-01,
124,-3.89e-05,
125,2.00e-01,
126,4.00e-01,
127,2.00e-01,
128,2.00e-01,
129,2.00e-01,
130,4.00e-01,
131,4.00e-01,
132,2.00e-01,
133,2.00e-01,
134,4.00e-01,
135,4.00e-01,
136,2.00e-01,
137,2.00e-01,
138,2.00e-01,
139,4.00e-01,
140,2.00e-01,
141,2.00e-01,
142,4.00e-01,
143,4.00e-01,
144,2.00e-01,
145,2.00e-01,
146,2.00e-01,
147,4.00e-01,
148,2.00e-01,
149,2.00e-01,
150,2.00e-01,
151,4.00e-01,
152,2.00e-01,
153,2.00e-01,
154,2.00e-01,
155,4.00e-01,
156,2.00e-01,
157,2.00e-01,
158,2.00e-01,
159,4.00e-01,
160,2.00e-01,
161,2.00e-01,
162,2.00e-01,
163,4.00e-01,
164,2.00e-01,
165,2.00e-01,
166,2.00e-01,
167,4.00e-01,
168,2.00e-01,
169,2.00e-01,
170,2.00e-01,
171,4.00e-01,
172,-3.89e-05,
173,2.00e-01,
174,2.00e-01,
175,2.00e-01,
176,2.00e-01,
177,2.00e-01,
178,2.00e-01,
179,4.00e-01,
180,-3.89e-05,
181,2.00e-01,
182,2.00e-01,
183,4.00e-01,
184,2.00e-01,
185,2.00e-01,
186,2.00e-01,
187,4.00e-01,
188,-3.89e-05,
189,2.00e-01,
190,4.00e-01,
191,4.00e-01,
192,2.00e-01,
193,2.00e-01,
194,4.00e-01,
195,4.00e-01,
196,2.00e-01,
197,2.00e-01,
198,4.00e-01,
199,4.00e-01,
200,2.00e-01,
201,2.00e-01,
202,4.00e-01,
203,4.00e-01,
204,2.00e-01,
205,2.00e-01,
206,4.00e-01,
207,4.00e-01,
208,2.00e-01,
209,2.00e-01,
210,4.00e-01,
211,4.00e-01,
212,2.00e-01,
213,2.00e-01,
214,4.00e-01,
215,2.00e-01,
216,2.00e-01,
217,2.00e-01,
218,2.00e-01,
219,4.00e-01,
220,2.00e-01,
221,2.00e-01,
222,4.00e-01,
223,4.00e-01,
224,2.00e-01,
225,2.00e-01,
226,4.00e-01,
227,2.00e-01,
228,2.00e-01,
229,2.00e-01,
230,2.00e-01,
231,4.00e-01,
232,2.00e-01,
233,2.00e-01,
234,2.00e-01,
235,4.00e-01,
236,2.00e-01,
237,2.00e-01,
238,4.00e-01,
239,4.00e-01,
240,2.00e-01,
241,4.00e-01,
242,2.00e-01,
243,4.00e-01,
244,2.00e-01,
245,2.00e-01,
246,4.00e-01,
247,4.00e-01,
248,2.00e-01,
249,2.00e-01,
250,2.00e-01,
251,4.00e-01,
252,2.00e-01,
253,2.00e-01,
254,4.00e-01,
255,2.00e-01,
256,-3.89e-05,
257,2.00e-01,
258,4.00e-01,
259,4.00e-01,
260,-3.89e-05,
261,2.00e-01,
262,2.00e-01,
263,4.00e-01,
264,2.00e-01,
265,4.00e-01,
266,2.00e-01,
267,4.00e-01,
268,2.00e-01,
269,2.00e-01,
270,2.00e-01,
271,4.00e-01,
272,2.00e-01,
273,4.00e-01,
274,4.00e-01,
275,4.00e-01,
276,2.00e-01,
277,2.00e-01,
278,4.00e-01,
279,4.00e-01,
280,2.00e-01,
281,2.00e-01,
282,4.00e-01,
283,4.00e-01,
284,2.00e-01,
285,2.00e-01,
