X,CH2,Start,Increment,
Sequence,Volt,3.964000e-05,1.000000e-09
0,-1.74e-04,
1,8.00e-01,
2,-1.74e-04,
3,8.00e-01,
4,-1.74e-04,
5,8.00e-01,
6,8.00e-01,
7,8.00e-01,
8,-1.74e-04,
9,8.00e-01,
10,-1.74e-04,
11,8.00e-01,
12,-1.74e-04,
13,8.00e-01,
14,8.00e-01,
15,8.00e-01,
16,-1.74e-04,
17,8.00e-01,
18,-1.74e-04,
19,8.00e-01,
20,-1.74e-04,
21,8.00e-01,
22,8.00e-01,
23,8.00e-01,
24,-1.74e-04,
25,8.00e-01,
26,8.00e-01,
27,8.00e-01,
28,-1.74e-04,
29,8.00e-01,
30,8.00e-01,
31,8.00e-01,
32,-1.74e-04,
33,8.00e-01,
34,-1.74e-04,
35,8.00e-01,
36,-1.74e-04,
37,8.00e-01,
38,8.00e-01,
39,8.00e-01,
40,-1.74e-04,
41,8.00e-01,
42,8.00e-01,
43,8.00e-01,
44,-1.74e-04,
45,8.00e-01,
46,-1.74e-04,
47,8.00e-01,
48,-1.74e-04,
49,8.00e-01,
50,-1.74e-04,
51,8.00e-01,
52,-1.74e-04,
53,8.00e-01,
54,-1.74e-04,
55,8.00e-01,
56,-1.74e-04,
57,8.00e-01,
58,8.00e-01,
59,8.00e-01,
60,-1.74e-04,
61,8.00e-01,
62,8.00e-01,
63,8.00e-01,
64,-1.74e-04,
65,8.00e-01,
66,-1.74e-04,
67,8.00e-01,
68,-1.74e-04,
69,8.00e-01,
70,8.00e-01,
71,8.00e-01,
72,-1.74e-04,
73,8.00e-01,
74,-1.74e-04,
75,8.00e-01,
76,-1.74e-04,
77,8.00e-01,
78,8.00e-01,
79,8.00e-01,
80,-1.74e-04,
81,8.00e-01,
82,-1.74e-04,
83,8.00e-01,
84,-1.74e-04,
85,8.00e-01,
86,8.00e-01,
87,8.00e-01,
88,-1.74e-04,
89,8.00e-01,
90,8.00e-01,
91,8.00e-01,
92,-1.74e-04,
93,8.00e-01,
94,8.00e-01,
95,8.00e-01,
96,-1.74e-04,
97,8.00e-01,
98,-1.74e-04,
99,8.00e-01,
100,-1.74e-04,
101,8.00e-01,
102,8.00e-01,
103,8.00e-01,
104,-1.74e-04,
105,8.00e-01,
106,8.00e-01,
107,8.00e-01,
108,-1.74e-04,
109,8.00e-01,
110,8.00e-01,
111,8.00e-01,
112,-1.74e-04,
113,8.00e-01,
114,-1.74e-04,
115,8.00e-01,
116,-1.74e-04,
117,8.00e-01,
118,8.00e-01,
119,8.00e-01,
120,-1.74e-04,
121,8.00e-01,
122,-1.74e-04,
123,8.00e-01,
124,-1.74e-04,
125,8.00e-01,
126,8.00e-01,
127,8.00e-01,
128,-1.74e-04,
129,8.00e-01,
130,-1.74e-04,
131,8.00e-01,
132,-1.74e-04,
133,8.00e-01,
134,8.00e-01,
135,8.00e-01,
136,-1.74e-04,
137,8.00e-01,
138,8.00e-01,
139,8.00e-01,
140,-1.74e-04,
141,8.00e-01,
142,8.00e-01,
143,8.00e-01,
144,-1.74e-04,
145,8.00e-01,
146,8.00e-01,
147,8.00e-01,
148,-1.74e-04,
149,8.00e-01,
150,8.00e-01,
151,8.00e-01,
152,-1.74e-04,
153,8.00e-01,
154,8.00e-01,
155,8.00e-01,
156,-1.74e-04,
157,8.00e-01,
158,8.00e-01,
159,8.00e-01,
160,-1.74e-04,
