X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.799999e-06,4.000000e-09
0,2.70e-01,-4.00e-01,3.60e+01,
1,2.70e-01,-4.00e-01,3.60e+01,
2,2.70e-01,-4.00e-01,3.60e+01,
3,2.70e-01,-4.00e-01,3.60e+01,
4,2.70e-01,-4.00e-01,3.60e+01,
5,2.70e-01,-4.00e-01,3.60e+01,
6,2.70e-01,-4.00e-01,3.60e+01,
7,2.70e-01,-4.00e-01,3.60e+01,
8,2.70e-01,-4.00e-01,3.60e+01,
9,2.70e-01,-4.00e-01,3.60e+01,
10,2.70e-01,-4.00e-01,3.60e+01,
11,2.70e-01,-4.00e-01,3.60e+01,
12,2.70e-01,-4.00e-01,3.60e+01,
13,2.70e-01,-4.00e-01,3.60e+01,
14,2.70e-01,-4.00e-01,3.60e+01,
15,2.70e-01,-4.00e-01,3.60e+01,
16,2.70e-01,-4.00e-01,3.60e+01,
17,2.70e-01,-4.00e-01,3.60e+01,
18,2.70e-01,-4.00e-01,3.60e+01,
19,2.70e-01,-4.00e-01,3.60e+01,
20,2.70e-01,-4.00e-01,3.60e+01,
21,2.70e-01,-4.00e-01,3.60e+01,
22,2.70e-01,-4.00e-01,3.60e+01,
23,2.70e-01,-4.00e-01,3.60e+01,
24,2.70e-01,-4.00e-01,3.60e+01,
25,2.70e-01,-4.00e-01,3.60e+01,
26,2.70e-01,-4.00e-01,3.60e+01,
27,2.70e-01,-4.00e-01,3.60e+01,
28,2.70e-01,-4.00e-01,3.60e+01,
29,2.70e-01,-4.00e-01,3.60e+01,
30,2.70e-01,-4.00e-01,3.60e+01,
31,2.70e-01,-4.00e-01,3.60e+01,
32,2.70e-01,-4.00e-01,3.60e+01,
33,2.70e-01,-4.00e-01,3.60e+01,
34,2.70e-01,-4.00e-01,3.60e+01,
35,2.70e-01,-4.00e-01,3.60e+01,
36,2.70e-01,-4.00e-01,3.60e+01,
37,2.70e-01,-4.00e-01,3.60e+01,
38,2.70e-01,-4.00e-01,3.60e+01,
39,2.70e-01,-4.00e-01,3.60e+01,
40,2.70e-01,-4.00e-01,3.60e+01,
41,2.70e-01,-4.00e-01,3.60e+01,
42,2.70e-01,-4.00e-01,3.60e+01,
43,2.70e-01,-4.00e-01,3.60e+01,
44,2.70e-01,-4.00e-01,3.60e+01,
45,2.70e-01,-4.00e-01,3.60e+01,
46,2.70e-01,-4.00e-01,3.60e+01,
47,2.70e-01,-4.00e-01,3.60e+01,
48,2.70e-01,-4.00e-01,3.60e+01,
49,2.70e-01,-4.00e-01,3.60e+01,
50,2.70e-01,-4.00e-01,3.60e+01,
51,2.70e-01,-4.00e-01,3.60e+01,
52,2.70e-01,-4.00e-01,3.60e+01,
53,2.70e-01,-4.00e-01,3.60e+01,
54,2.70e-01,-4.00e-01,3.60e+01,
55,2.90e-01,-4.00e-01,3.60e+01,
56,2.70e-01,-4.00e-01,3.60e+01,
57,2.90e-01,-4.00e-01,3.60e+01,
58,2.70e-01,-4.00e-01,3.60e+01,
59,2.90e-01,-4.00e-01,3.60e+01,
60,2.70e-01,-4.00e-01,3.60e+01,
61,2.90e-01,-4.00e-01,3.60e+01,
62,2.90e-01,-4.00e-01,3.60e+01,
63,2.90e-01,-4.00e-01,3.60e+01,
64,2.90e-01,-4.00e-01,3.60e+01,
65,2.90e-01,-4.00e-01,3.60e+01,
66,2.90e-01,-4.00e-01,3.60e+01,
67,2.90e-01,-4.00e-01,3.60e+01,
68,2.90e-01,-4.00e-01,3.60e+01,
69,2.90e-01,-4.00e-01,3.60e+01,
70,2.90e-01,-4.00e-01,3.60e+01,
71,2.90e-01,-4.00e-01,3.60e+01,
72,2.90e-01,-4.00e-01,3.60e+01,
73,2.90e-01,-4.00e-01,3.60e+01,
74,2.90e-01,-4.00e-01,3.60e+01,
75,2.90e-01,-4.00e-01,3.60e+01,
76,2.90e-01,-4.00e-01,3.60e+01,
77,2.90e-01,-4.00e-01,3.60e+01,
78,2.90e-01,-4.00e-01,3.60e+01,
79,2.90e-01,-4.00e-01,3.60e+01,
80,2.90e-01,-4.00e-01,3.60e+01,
81,2.90e-01,-4.00e-01,3.60e+01,
82,2.90e-01,-4.00e-01,3.60e+01,
83,2.90e-01,-4.00e-01,3.60e+01,
84,2.90e-01,-4.00e-01,3.60e+01,
85,2.90e-01,-4.00e-01,3.60e+01,
86,2.90e-01,-4.00e-01,3.60e+01,
87,2.90e-01,-4.00e-01,3.60e+01,
88,2.90e-01,-4.00e-01,3.60e+01,
89,2.90e-01,-4.00e-01,3.60e+01,
90,2.90e-01,-4.00e-01,3.60e+01,
91,2.90e-01,-4.00e-01,3.60e+01,
92,2.90e-01,-4.00e-01,3.60e+01,
93,2.90e-01,-4.00e-01,3.60e+01,
94,2.90e-01,-4.00e-01,3.60e+01,
95,2.90e-01,-4.00e-01,3.60e+01,
96,2.90e-01,-4.00e-01,3.60e+01,
97,2.90e-01,-4.00e-01,3.60e+01,
98,2.90e-01,-4.00e-01,3.60e+01,
99,2.90e-01,-4.00e-01,3.60e+01,
100,2.90e-01,-4.00e-01,3.60e+01,
101,2.90e-01,-4.00e-01,3.60e+01,
102,2.90e-01,-4.00e-01,3.60e+01,
103,2.90e-01,-4.00e-01,3.60e+01,
104,2.90e-01,-4.00e-01,3.60e+01,
105,2.90e-01,-4.00e-01,3.60e+01,
106,2.90e-01,-4.00e-01,3.60e+01,
107,2.90e-01,-4.00e-01,3.60e+01,
108,2.90e-01,-4.00e-01,3.60e+01,
109,2.90e-01,-4.00e-01,3.60e+01,
110,2.90e-01,-4.00e-01,3.60e+01,
111,2.90e-01,-4.00e-01,3.60e+01,
112,2.90e-01,-4.00e-01,3.60e+01,
113,2.90e-01,-4.00e-01,3.60e+01,
114,2.90e-01,-4.00e-01,3.60e+01,
115,2.90e-01,-4.00e-01,3.60e+01,
116,2.90e-01,-4.00e-01,3.60e+01,
117,2.90e-01,-4.00e-01,3.60e+01,
118,2.90e-01,-4.00e-01,3.60e+01,
119,2.90e-01,-4.00e-01,3.60e+01,
120,2.90e-01,-4.00e-01,3.60e+01,
121,2.90e-01,-4.00e-01,3.60e+01,
122,2.90e-01,-4.00e-01,3.60e+01,
123,2.90e-01,-4.00e-01,3.60e+01,
124,2.90e-01,-4.00e-01,3.60e+01,
125,2.90e-01,-4.00e-01,3.60e+01,
126,2.90e-01,-4.00e-01,3.60e+01,
127,2.90e-01,-4.00e-01,3.60e+01,
128,2.90e-01,-4.00e-01,3.60e+01,
129,2.90e-01,-4.00e-01,3.60e+01,
130,2.90e-01,-4.00e-01,3.60e+01,
131,2.90e-01,-4.00e-01,3.60e+01,
132,2.90e-01,-4.00e-01,3.60e+01,
133,2.90e-01,-4.00e-01,3.60e+01,
134,2.90e-01,-4.00e-01,3.60e+01,
135,2.90e-01,-4.00e-01,3.60e+01,
136,2.90e-01,-4.00e-01,3.60e+01,
137,2.90e-01,-4.00e-01,3.60e+01,
138,2.90e-01,-4.00e-01,3.60e+01,
139,2.90e-01,-4.00e-01,3.60e+01,
140,2.90e-01,-4.00e-01,3.60e+01,
141,2.90e-01,-4.00e-01,3.60e+01,
142,2.90e-01,-4.00e-01,3.60e+01,
143,2.90e-01,-4.00e-01,3.60e+01,
144,2.90e-01,-4.00e-01,3.60e+01,
145,2.90e-01,-4.00e-01,3.60e+01,
146,2.90e-01,-4.00e-01,3.60e+01,
147,2.90e-01,-4.00e-01,3.60e+01,
148,2.90e-01,-4.00e-01,3.60e+01,
149,2.90e-01,-4.00e-01,3.60e+01,
150,2.90e-01,-4.00e-01,3.60e+01,
151,2.90e-01,-4.00e-01,3.60e+01,
152,2.90e-01,-4.00e-01,3.60e+01,
153,2.90e-01,-4.00e-01,3.60e+01,
154,2.90e-01,-4.00e-01,3.60e+01,
155,2.90e-01,-4.00e-01,3.60e+01,
156,2.90e-01,-4.00e-01,3.60e+01,
157,2.90e-01,-4.00e-01,3.60e+01,
158,2.90e-01,-4.00e-01,3.60e+01,
159,2.90e-01,-4.00e-01,3.60e+01,
160,2.90e-01,-4.00e-01,3.60e+01,
161,2.90e-01,-4.00e-01,3.60e+01,
162,2.90e-01,-4.00e-01,3.60e+01,
163,2.90e-01,-4.00e-01,3.60e+01,
164,2.90e-01,-4.00e-01,3.60e+01,
165,2.90e-01,-4.00e-01,3.60e+01,
166,2.90e-01,-4.00e-01,3.60e+01,
167,2.90e-01,-4.00e-01,3.60e+01,
168,2.90e-01,-4.00e-01,3.60e+01,
169,2.90e-01,-4.00e-01,3.60e+01,
170,2.90e-01,-4.00e-01,3.60e+01,
171,2.90e-01,-4.00e-01,3.60e+01,
172,2.90e-01,-4.00e-01,3.60e+01,
173,2.90e-01,-4.00e-01,3.60e+01,
174,2.90e-01,-4.00e-01,3.60e+01,
175,2.90e-01,-4.00e-01,3.60e+01,
176,2.90e-01,-4.00e-01,3.60e+01,
177,2.90e-01,-4.00e-01,3.60e+01,
178,2.90e-01,-4.00e-01,3.60e+01,
179,3.10e-01,-4.00e-01,3.60e+01,
180,3.10e-01,-4.00e-01,3.60e+01,
181,3.10e-01,-4.00e-01,3.60e+01,
182,2.90e-01,-4.00e-01,3.60e+01,
183,3.10e-01,-4.00e-01,3.60e+01,
184,3.10e-01,-4.00e-01,3.60e+01,
185,3.10e-01,-4.00e-01,3.60e+01,
186,2.90e-01,-4.00e-01,3.60e+01,
187,3.10e-01,-4.00e-01,3.60e+01,
188,3.10e-01,-4.00e-01,3.60e+01,
189,3.10e-01,-4.00e-01,3.60e+01,
190,3.10e-01,-4.00e-01,3.60e+01,
191,3.10e-01,-4.00e-01,3.60e+01,
192,3.10e-01,-4.00e-01,3.60e+01,
193,3.10e-01,-4.00e-01,3.60e+01,
194,3.10e-01,-4.00e-01,3.60e+01,
195,3.10e-01,-4.00e-01,3.60e+01,
196,3.10e-01,-4.00e-01,3.60e+01,
197,3.10e-01,-4.00e-01,3.60e+01,
198,3.10e-01,-4.00e-01,3.60e+01,
199,3.10e-01,-4.00e-01,3.60e+01,
200,3.10e-01,-4.00e-01,3.60e+01,
201,3.10e-01,-4.00e-01,3.60e+01,
202,3.10e-01,-4.00e-01,3.60e+01,
203,3.10e-01,-4.00e-01,3.60e+01,
204,3.10e-01,-4.00e-01,3.60e+01,
205,3.10e-01,-4.00e-01,3.60e+01,
206,3.10e-01,-4.00e-01,3.56e+01,
207,3.10e-01,-4.00e-01,3.60e+01,
208,3.10e-01,-4.00e-01,3.56e+01,
209,3.10e-01,-4.00e-01,3.60e+01,
210,3.10e-01,-4.00e-01,3.56e+01,
211,3.10e-01,-4.00e-01,3.60e+01,
212,3.10e-01,-4.00e-01,3.60e+01,
213,3.10e-01,-4.00e-01,3.60e+01,
214,3.10e-01,-4.00e-01,3.60e+01,
215,3.10e-01,-4.00e-01,3.60e+01,
216,3.10e-01,-4.00e-01,3.60e+01,
217,3.10e-01,-4.00e-01,3.60e+01,
218,3.10e-01,-4.00e-01,3.56e+01,
219,3.10e-01,-4.00e-01,3.60e+01,
220,3.10e-01,-4.00e-01,3.60e+01,
221,3.10e-01,-4.00e-01,3.60e+01,
222,3.10e-01,-4.00e-01,3.56e+01,
223,3.10e-01,-4.00e-01,3.60e+01,
224,3.10e-01,-4.00e-01,3.60e+01,
225,3.10e-01,-4.00e-01,3.60e+01,
226,3.10e-01,-4.00e-01,3.56e+01,
227,3.10e-01,-4.00e-01,3.60e+01,
228,3.10e-01,-4.00e-01,3.56e+01,
229,3.10e-01,-4.00e-01,3.56e+01,
230,3.10e-01,-4.00e-01,3.60e+01,
231,3.10e-01,-4.00e-01,3.60e+01,
232,3.10e-01,-4.00e-01,3.60e+01,
233,3.10e-01,-4.00e-01,3.60e+01,
234,3.10e-01,-4.00e-01,3.56e+01,
235,3.10e-01,-4.00e-01,3.60e+01,
236,3.10e-01,-4.00e-01,3.60e+01,
237,3.10e-01,-4.00e-01,3.56e+01,
238,3.10e-01,-4.00e-01,3.56e+01,
239,3.10e-01,-4.00e-01,3.60e+01,
240,3.10e-01,-4.00e-01,3.56e+01,
241,3.10e-01,-4.00e-01,3.60e+01,
242,3.10e-01,-4.00e-01,3.56e+01,
243,3.10e-01,-4.00e-01,3.60e+01,
244,3.10e-01,-4.00e-01,3.60e+01,
245,3.10e-01,-4.00e-01,3.60e+01,
246,3.10e-01,-4.00e-01,3.56e+01,
247,3.10e-01,-4.00e-01,3.56e+01,
248,3.10e-01,-4.00e-01,3.56e+01,
249,3.10e-01,-4.00e-01,3.60e+01,
250,3.10e-01,-4.00e-01,3.56e+01,
251,3.10e-01,-4.00e-01,3.60e+01,
252,3.10e-01,-4.00e-01,3.56e+01,
253,3.10e-01,-4.00e-01,3.60e+01,
254,3.10e-01,-4.00e-01,3.56e+01,
255,3.10e-01,-4.00e-01,3.60e+01,
256,3.10e-01,-4.00e-01,3.56e+01,
257,3.10e-01,-4.00e-01,3.56e+01,
258,3.10e-01,-4.00e-01,3.56e+01,
259,3.10e-01,-4.00e-01,3.60e+01,
260,3.10e-01,-4.00e-01,3.56e+01,
261,3.10e-01,-4.00e-01,3.56e+01,
262,3.10e-01,-4.00e-01,3.56e+01,
263,3.10e-01,-4.00e-01,3.56e+01,
264,3.10e-01,-4.00e-01,3.56e+01,
265,3.10e-01,-4.00e-01,3.60e+01,
266,3.10e-01,-4.00e-01,3.56e+01,
