X,CH2,Start,Increment,
Sequence,Volt,-2.598000e-05,5.000000e-08
0,8.00e-01,
1,2.00e-01,
2,2.00e-01,
3,8.00e-01,
4,2.00e-01,
5,8.00e-01,
6,8.00e-01,
7,0.00e+00,
8,8.00e-01,
9,2.00e-01,
10,2.00e-01,
11,8.00e-01,
12,8.00e-01,
13,2.00e-01,
14,2.00e-01,
15,8.00e-01,
16,8.00e-01,
17,0.00e+00,
18,2.00e-01,
19,8.00e-01,
20,8.00e-01,
21,2.00e-01,
22,2.00e-01,
23,8.00e-01,
24,8.00e-01,
25,2.00e-01,
26,2.00e-01,
27,8.00e-01,
28,8.00e-01,
29,2.00e-01,
30,8.00e-01,
31,2.00e-01,
32,2.00e-01,
33,8.00e-01,
34,2.00e-01,
35,8.00e-01,
36,8.00e-01,
37,2.00e-01,
38,8.00e-01,
39,2.00e-01,
40,6.00e-01,
41,6.20e+00,
42,6.20e+00,
43,2.72e+01,
44,1.44e+01,
45,2.28e+01,
46,2.20e+01,
47,1.56e+01,
48,2.06e+01,
49,1.62e+01,
50,1.68e+01,
51,2.00e+01,
52,1.96e+01,
53,1.72e+01,
54,1.74e+01,
55,1.92e+01,
56,1.76e+01,
57,1.90e+01,
58,1.88e+01,
59,1.78e+01,
60,1.80e+01,
61,1.88e+01,
62,1.80e+01,
63,1.88e+01,
64,1.86e+01,
65,1.80e+01,
66,1.80e+01,
67,1.86e+01,
68,1.86e+01,
69,1.80e+01,
70,1.82e+01,
71,1.86e+01,
72,1.86e+01,
73,1.80e+01,
74,1.82e+01,
75,1.86e+01,
76,1.82e+01,
77,1.86e+01,
78,1.86e+01,
79,1.80e+01,
80,1.86e+01,
81,1.82e+01,
82,1.86e+01,
83,1.82e+01,
84,1.82e+01,
85,1.86e+01,
86,1.86e+01,
87,1.82e+01,
88,1.86e+01,
89,1.82e+01,
90,1.82e+01,
91,1.86e+01,
92,1.86e+01,
93,1.82e+01,
94,1.86e+01,
95,1.82e+01,
96,1.82e+01,
97,1.86e+01,
98,1.82e+01,
99,1.88e+01,
100,1.82e+01,
101,1.86e+01,
102,1.86e+01,
103,1.82e+01,
104,1.82e+01,
105,1.86e+01,
106,1.86e+01,
107,1.82e+01,
108,1.82e+01,
109,1.86e+01,
110,1.82e+01,
111,1.86e+01,
112,1.86e+01,
113,1.82e+01,
114,1.82e+01,
115,1.88e+01,
116,1.86e+01,
117,1.82e+01,
118,1.86e+01,
119,1.82e+01,
120,1.82e+01,
121,1.86e+01,
122,1.86e+01,
123,1.82e+01,
124,1.82e+01,
125,1.86e+01,
126,1.82e+01,
127,1.86e+01,
128,1.86e+01,
129,1.82e+01,
130,1.82e+01,
131,1.88e+01,
132,1.82e+01,
133,1.88e+01,
134,1.82e+01,
135,1.88e+01,
136,1.88e+01,
137,1.82e+01,
138,1.86e+01,
139,1.82e+01,
140,1.82e+01,
141,1.88e+01,
142,1.82e+01,
143,1.88e+01,
144,1.82e+01,
145,1.88e+01,
146,1.82e+01,
147,1.88e+01,
148,1.86e+01,
149,1.82e+01,
150,1.82e+01,
151,1.86e+01,
152,1.86e+01,
153,1.82e+01,
154,1.86e+01,
155,1.82e+01,
156,1.82e+01,
157,1.86e+01,
158,1.88e+01,
159,1.82e+01,
160,1.86e+01,
161,1.82e+01,
162,1.82e+01,
163,1.88e+01,
164,1.82e+01,
165,1.88e+01,
166,1.86e+01,
167,1.82e+01,
168,1.82e+01,
169,1.86e+01,
170,1.82e+01,
171,1.86e+01,
172,1.86e+01,
173,1.82e+01,
174,1.82e+01,
175,1.86e+01,
176,1.82e+01,
177,1.86e+01,
178,1.86e+01,
179,1.82e+01,
180,1.86e+01,
181,1.82e+01,
182,1.86e+01,
183,1.82e+01,
184,1.82e+01,
185,1.86e+01,
186,1.86e+01,
187,1.80e+01,
188,1.86e+01,
189,1.80e+01,
190,1.80e+01,
191,1.48e+01,
192,1.50e+01,
193,9.60e+00,
194,9.60e+00,
195,5.60e+00,
196,5.80e+00,
197,4.00e+00,
198,3.60e+00,
199,4.60e+00,
200,4.40e+00,
201,6.80e+00,
202,6.40e+00,
203,1.06e+01,
204,1.06e+01,
205,1.52e+01,
206,1.52e+01,
207,1.74e+01,
208,1.70e+01,
209,1.54e+01,
210,1.56e+01,
211,1.14e+01,
212,1.12e+01,
213,7.40e+00,
214,7.20e+00,
215,4.80e+00,
216,5.20e+00,
217,4.20e+00,
218,4.00e+00,
219,5.80e+00,
220,5.60e+00,
221,8.60e+00,
222,8.40e+00,
223,1.28e+01,
224,1.26e+01,
225,1.56e+01,
226,1.54e+01,
227,1.62e+01,
228,1.56e+01,
229,1.26e+01,
230,1.28e+01,
231,8.80e+00,
232,9.20e+00,
233,6.00e+00,
234,6.20e+00,
235,4.80e+00,
236,4.60e+00,
237,5.60e+00,
238,5.20e+00,
239,7.40e+00,
240,7.40e+00,
241,1.08e+01,
242,1.06e+01,
243,1.38e+01,
244,1.36e+01,
245,1.54e+01,
246,1.52e+01,
247,1.36e+01,
248,1.36e+01,
249,1.02e+01,
250,1.02e+01,
251,7.20e+00,
252,7.40e+00,
253,5.40e+00,
254,5.80e+00,
255,5.00e+00,
256,5.20e+00,
257,6.60e+00,
258,6.40e+00,
259,9.20e+00,
260,9.20e+00,
261,1.24e+01,
